day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;61600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;61600;KELP;2015;30;;;;;2017;5;2018;30;;;2016.0;415.25
-1;61700;KELP;2014;26;;;;;2016;7;2017;27;;;2015.0;441.5078125
-1;61700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;61800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;61800;KELP;2015;20;;;;;2018;20;;;;;2016.5;413.6875
-1;61900;KELP;2014;26;;;;;2017;26;;;;;2015.5;438.53125
-1;61900;RAINFOREST_RESIN;9995;26;;;;;9998;1;10005;26;;;9996.5;0.0
-1;62000;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;62000;KELP;2016;1;2014;20;;;2017;20;;;;;2016.5;437.1328125
-1;62100;KELP;2014;25;;;;;2017;25;;;;;2015.5;434.703125
-1;62100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;62200;RAINFOREST_RESIN;9995;25;;;;;10002;3;10005;25;;;9998.5;0.0
-1;62200;KELP;2014;25;;;;;2017;25;;;;;2015.5;439.9921875
-1;62300;KELP;2014;22;;;;;2017;22;;;;;2015.5;435.953125
-1;62300;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;62400;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;62400;KELP;2014;25;;;;;2016;8;2018;25;;;2015.0;419.984375
-1;62500;KELP;2015;3;2014;23;;;2018;24;;;;;2016.5;418.9453125
-1;62500;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;62600;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;62600;KELP;2015;29;;;;;2018;29;;;;;2016.5;401.2109375
-1;62700;KELP;2015;26;;;;;2018;26;;;;;2016.5;402.765625
-1;62700;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-1;62800;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;62800;KELP;2015;25;;;;;2017;1;2019;26;;;2016.0;388.546875
-1;62900;KELP;2016;29;;;;;2018;1;2019;29;;;2017.0;367.84375
-1;62900;RAINFOREST_RESIN;9996;2;9995;27;;;9998;4;10004;2;10005;27;9997.0;0.0
-1;63000;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;63000;KELP;2016;29;;;;;2018;4;2019;29;;;2017.0;365.703125
-1;63100;KELP;2016;25;;;;;2020;26;;;;;2018.0;347.8828125
-1;63100;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-1;63200;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;63200;KELP;2016;28;;;;;2020;28;;;;;2018.0;346.5078125
-1;63300;KELP;2016;32;;;;;2019;2;2020;30;;;2017.5;351.2734375
-1;63300;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;63400;RAINFOREST_RESIN;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;0.0
-1;63400;KELP;2018;3;2016;26;;;2020;26;;;;;2019.0;348.90625
-1;63500;KELP;2016;22;;;;;2019;20;;;;;2017.5;354.8515625
-1;63500;RAINFOREST_RESIN;9998;8;9995;20;;;10005;20;;;;;10001.5;0.0
-1;63600;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;63600;KELP;2018;1;2016;21;;;2019;21;;;;;2018.5;358.390625
-1;63700;KELP;2017;8;2016;30;;;2019;2;2020;28;;;2018.0;351.3203125
-1;63700;RAINFOREST_RESIN;9996;2;9995;28;;;10002;6;10004;2;10005;28;9999.0;0.0
-1;63800;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-1;63800;KELP;2016;21;;;;;2018;7;2020;22;;;2017.0;347.203125
-1;63900;KELP;2016;21;;;;;2018;6;2020;21;;;2017.0;353.1171875
-1;63900;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;64000;RAINFOREST_RESIN;9998;6;9995;30;;;10005;30;;;;;10001.5;0.0
-1;64000;KELP;2016;30;;;;;2019;30;;;;;2017.5;356.90625
-1;64100;KELP;2016;27;;;;;2019;27;;;;;2017.5;356.890625
-1;64100;RAINFOREST_RESIN;9995;27;;;;;10002;6;10005;27;;;9998.5;0.0
-1;64200;KELP;2015;25;;;;;2018;25;;;;;2016.5;396.3125
-1;64200;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;64300;RAINFOREST_RESIN;9998;7;9996;1;9995;22;10004;1;10005;22;;;10001.0;0.0
-1;64300;KELP;2015;23;;;;;2018;23;;;;;2016.5;406.2109375
-1;64400;RAINFOREST_RESIN;9998;8;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
-1;64400;KELP;2015;31;;;;;2018;29;;;;;2016.5;403.6796875
-1;64500;KELP;2015;29;;;;;2017;6;2018;29;;;2016.0;400.0078125
-1;64500;RAINFOREST_RESIN;9998;5;9996;2;9995;27;10004;2;10005;27;;;10001.0;0.0
-1;64600;KELP;2015;26;;;;;2018;26;;;;;2016.5;404.015625
-1;64600;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;64700;RAINFOREST_RESIN;9995;28;;;;;10005;28;;;;;10000.0;0.0
-1;64700;KELP;2015;28;;;;;2018;28;;;;;2016.5;415.609375
-1;64800;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;64800;KELP;2015;2;2014;30;;;2018;32;;;;;2016.5;416.453125
-1;64900;KELP;2015;31;;;;;2017;3;2018;31;;;2016.0;415.6171875
-1;64900;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;65000;KELP;2015;25;;;;;2018;25;;;;;2016.5;402.9453125
-1;65000;RAINFOREST_RESIN;9995;25;;;;;9998;1;10005;25;;;9996.5;0.0
-1;65100;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;65100;KELP;2015;25;;;;;2018;25;;;;;2016.5;407.2265625
-1;65200;RAINFOREST_RESIN;9998;8;9995;29;;;10005;29;;;;;10001.5;0.0
-1;65200;KELP;2017;1;2015;29;;;2019;29;;;;;2018.0;386.578125
-1;65300;KELP;2015;21;;;;;2017;2;2018;21;;;2016.0;400.0078125
-1;65300;RAINFOREST_RESIN;9995;21;;;;;10002;3;10005;21;;;9998.5;0.0
-1;65400;KELP;2015;28;;;;;2016;3;2018;28;;;2015.5;396.078125
-1;65400;RAINFOREST_RESIN;9996;2;9995;26;;;10000;3;10004;2;10005;26;9998.0;0.0
-1;65500;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-1;65500;KELP;2015;36;;;;;2018;29;;;;;2016.5;404.125
-1;65600;RAINFOREST_RESIN;9998;5;9995;20;;;10005;20;;;;;10001.5;0.0
-1;65600;KELP;2015;20;;;;;2019;20;;;;;2017.0;391.5859375
-1;65700;KELP;2014;29;;;;;2018;29;;;;;2016.0;417.9140625
-1;65700;RAINFOREST_RESIN;9995;29;;;;;10005;29;;;;;10000.0;0.0
-1;65800;KELP;2015;20;;;;;2017;7;2018;20;;;2016.0;414.2890625
-1;65800;RAINFOREST_RESIN;9998;9;9995;20;;;10005;20;;;;;10001.5;0.0
-1;65900;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;65900;KELP;2015;29;;;;;2018;24;;;;;2016.5;406.625
-1;66000;RAINFOREST_RESIN;9998;4;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-1;66000;KELP;2015;24;;;;;2018;24;;;;;2016.5;405.7890625
-1;66100;KELP;2015;27;;;;;2018;27;;;;;2016.5;401.4609375
-1;66100;RAINFOREST_RESIN;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;0.0
-1;66200;KELP;2016;5;2015;20;;;2019;20;;;;;2017.5;385.515625
-1;66200;RAINFOREST_RESIN;10002;1;10000;5;9995;20;10005;20;;;;;10003.5;0.0
-1;66300;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;66300;KELP;2018;1;2016;2;2015;25;2019;25;;;;;2018.5;381.9609375
-1;66400;RAINFOREST_RESIN;9995;21;;;;;9998;3;10005;21;;;9996.5;0.0
-1;66400;KELP;2015;21;;;;;2019;21;;;;;2017.0;378.46875
-1;66500;KELP;2015;22;;;;;2019;22;;;;;2017.0;380.84375
-1;66500;RAINFOREST_RESIN;9996;2;9995;20;;;10004;2;10005;20;;;10000.0;0.0
-1;66600;KELP;2015;22;;;;;2017;3;2019;22;;;2016.0;389.8984375
-1;66600;RAINFOREST_RESIN;9995;22;;;;;10005;22;;;;;10000.0;0.0
-1;66700;RAINFOREST_RESIN;9998;9;9995;27;;;10005;27;;;;;10001.5;0.0
-1;66700;KELP;2014;27;;;;;2018;27;;;;;2016.0;424.515625
-1;66800;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;66800;KELP;2014;30;;;;;2018;30;;;;;2016.0;420.671875
-1;66900;KELP;2017;1;2015;4;2014;23;2018;23;;;;;2017.5;418.703125
-1;66900;RAINFOREST_RESIN;9998;4;9995;23;;;10005;23;;;;;10001.5;0.0
-1;67000;KELP;2015;25;;;;;2018;25;;;;;2016.5;411.9453125
-1;67000;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;67100;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;67100;KELP;2015;23;;;;;2018;23;;;;;2016.5;414.734375
-1;67200;RAINFOREST_RESIN;9996;2;9995;20;;;10002;3;10004;2;10005;20;9999.0;0.0
-1;67200;KELP;2015;21;;;;;2018;22;;;;;2016.5;412.1640625
-1;67300;KELP;2015;31;;;;;2018;30;;;;;2016.5;409.65625
-1;67300;RAINFOREST_RESIN;9995;30;;;;;9998;3;10005;30;;;9996.5;0.0
-1;67400;KELP;2015;26;;;;;2018;26;;;;;2016.5;395.5625
-1;67400;RAINFOREST_RESIN;9998;4;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
-1;67500;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;67500;KELP;2015;20;;;;;2018;21;;;;;2016.5;399.421875
-1;67600;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;67600;KELP;2015;27;;;;;2018;27;;;;;2016.5;401.9140625
-1;67700;KELP;2015;33;;;;;2018;30;;;;;2016.5;398.578125
-1;67700;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-1;67800;KELP;2015;38;;;;;2018;30;;;;;2016.5;416.0703125
-1;67800;RAINFOREST_RESIN;9998;3;9995;30;;;10005;30;;;;;10001.5;0.0
-1;67900;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;0.0
-1;67900;KELP;2015;25;;;;;2018;25;;;;;2016.5;400.4140625
-1;68000;RAINFOREST_RESIN;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;0.0
-1;68000;KELP;2015;23;;;;;2018;23;;;;;2016.5;398.375
-1;68100;KELP;2015;31;;;;;2017;4;2018;31;;;2016.0;424.28125
-1;68100;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;68200;KELP;2017;1;2015;31;;;2018;31;;;;;2017.5;414.0703125
-1;68200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;68300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-1;68300;KELP;2017;1;2015;29;;;2018;29;;;;;2017.5;419.140625
-1;68400;RAINFOREST_RESIN;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;0.0
-1;68400;KELP;2015;28;;;;;2018;28;;;;;2016.5;412.4453125
-1;68500;KELP;2015;23;;;;;2018;23;;;;;2016.5;408.6875
-1;68500;RAINFOREST_RESIN;9995;23;;;;;10002;5;10005;23;;;9998.5;0.0
-1;68600;KELP;2015;24;;;;;2018;25;;;;;2016.5;410.265625
-1;68600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;68700;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;68700;KELP;2015;28;;;;;2018;28;;;;;2016.5;402.8125
-1;68800;RAINFOREST_RESIN;9995;22;;;;;9998;1;10005;22;;;9996.5;0.0
-1;68800;KELP;2015;22;;;;;2018;22;;;;;2016.5;408.2421875
-1;68900;KELP;2017;1;2015;28;;;2018;28;;;;;2017.5;425.7109375
-1;68900;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;69000;KELP;2015;30;;;;;2018;30;;;;;2016.5;406.3671875
-1;69000;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;69100;RAINFOREST_RESIN;9998;9;9996;1;9995;30;10004;1;10005;30;;;10001.0;0.0
-1;69100;KELP;2015;30;;;;;2018;31;;;;;2016.5;414.8828125
-1;69200;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;69200;KELP;2017;3;2015;30;;;2018;30;;;;;2017.5;416.6171875
-1;69300;KELP;2017;1;2015;21;;;2018;21;;;;;2017.5;418.8984375
-1;69300;RAINFOREST_RESIN;9995;21;;;;;9998;1;10005;21;;;9996.5;0.0
-1;69400;KELP;2015;26;;;;;2018;26;;;;;2016.5;417.125
-1;69400;RAINFOREST_RESIN;10002;1;9998;2;9996;1;10004;1;10005;25;;;10003.0;0.0
-1;69500;RAINFOREST_RESIN;9998;1;9996;2;9995;24;10004;2;10005;24;;;10001.0;0.0
-1;69500;KELP;2015;32;;;;;2018;26;;;;;2016.5;415.390625
-1;69600;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;69600;KELP;2015;22;;;;;2018;23;;;;;2016.5;415.84375
-1;69700;KELP;2015;21;;;;;2018;21;;;;;2016.5;415.8046875
-1;69700;RAINFOREST_RESIN;10002;1;9996;1;9995;20;10004;1;10005;20;;;10003.0;0.0
-1;69800;KELP;2015;24;;;;;2018;24;;;;;2016.5;404.375
-1;69800;RAINFOREST_RESIN;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;0.0
-1;69900;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-1;69900;KELP;2015;29;;;;;2018;29;;;;;2016.5;405.7890625
-1;70000;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-1;70000;KELP;2015;29;;;;;2018;29;;;;;2016.5;411.6875
-1;70100;KELP;2015;23;;;;;2018;2;2019;22;;;2016.5;397.28125
-1;70100;RAINFOREST_RESIN;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;0.0
-1;70200;KELP;2015;22;;;;;2018;22;;;;;2016.5;406.1015625
-1;70200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-1;70300;RAINFOREST_RESIN;9996;1;9995;25;;;9998;2;10004;1;10005;25;9997.0;0.0
-1;70300;KELP;2015;26;;;;;2018;26;;;;;2016.5;417.921875
-1;70400;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;70400;KELP;2015;26;;;;;2017;6;2018;26;;;2016.0;424.9375
-1;70500;KELP;2015;23;;;;;2016;3;2017;3;2018;23;2015.5;415.9296875
-1;70500;RAINFOREST_RESIN;9995;23;;;;;10000;3;10005;23;;;9997.5;0.0
-1;70600;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;70600;KELP;2015;34;;;;;2018;28;;;;;2016.5;401.4296875
-1;70700;KELP;2015;26;;;;;2018;26;;;;;2016.5;418.96875
-1;70700;RAINFOREST_RESIN;9995;26;;;;;10005;26;;;;;10000.0;0.0
-1;70800;RAINFOREST_RESIN;10002;1;9995;27;;;10005;27;;;;;10003.5;0.0
-1;70800;KELP;2015;26;;;;;2018;27;;;;;2016.5;412.8359375
-1;70900;KELP;2015;32;;;;;2018;32;;;;;2016.5;411.90625
-1;70900;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;71000;RAINFOREST_RESIN;9996;1;9995;29;;;10002;5;10004;1;10005;29;9999.0;0.0
-1;71000;KELP;2015;30;;;;;2018;30;;;;;2016.5;413.71875
-1;71100;KELP;2015;22;;;;;2018;22;;;;;2016.5;412.421875
-1;71100;RAINFOREST_RESIN;9998;9;9996;1;9995;21;10004;1;10005;21;;;10001.0;0.0
-1;71200;RAINFOREST_RESIN;10002;1;9996;1;9995;28;10004;1;10005;28;;;10003.0;0.0
-1;71200;KELP;2015;28;;;;;2018;29;;;;;2016.5;413.84375
-1;71300;KELP;2015;28;;;;;2017;4;2018;28;;;2016.0;421.1875
-1;71300;RAINFOREST_RESIN;9996;2;9995;26;;;10002;4;10004;2;10005;26;9999.0;0.0
-1;71400;RAINFOREST_RESIN;9996;2;9995;24;;;10002;3;10004;2;10005;24;9999.0;0.0
-1;71400;KELP;2015;26;;;;;2018;26;;;;;2016.5;423.5078125
-1;71500;KELP;2015;25;;;;;2018;28;;;;;2016.5;409.15625
-1;71500;RAINFOREST_RESIN;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;0.0
-1;71600;RAINFOREST_RESIN;9996;1;9995;27;;;9998;3;10004;1;10005;27;9997.0;0.0
-1;71600;KELP;2014;28;;;;;2018;28;;;;;2016.0;434.828125
-1;71700;KELP;2014;31;;;;;2016;4;2018;31;;;2015.0;433.921875
-1;71700;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;71800;RAINFOREST_RESIN;10002;1;9996;2;9995;25;10004;2;10005;25;;;10003.0;0.0
-1;71800;KELP;2014;27;;;;;2018;27;;;;;2016.0;433.5078125
-1;71900;KELP;2014;26;;;;;2018;26;;;;;2016.0;439.4375
-1;71900;RAINFOREST_RESIN;10002;1;9996;1;9995;25;10004;1;10005;25;;;10003.0;0.0
-1;72000;RAINFOREST_RESIN;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;0.0
-1;72000;KELP;2015;21;;;;;2017;6;2018;21;;;2016.0;413.921875
-1;72100;KELP;2014;21;;;;;2016;5;2018;21;;;2015.0;432.2265625
-1;72100;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;72200;RAINFOREST_RESIN;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;0.0
-1;72200;KELP;2016;3;2014;31;;;2018;31;;;;;2017.0;439.171875
-1;72300;KELP;2014;23;;;;;2018;23;;;;;2016.0;431.3984375
-1;72300;RAINFOREST_RESIN;9996;1;9995;22;;;10002;8;10004;1;10005;22;9999.0;0.0
-1;72400;RAINFOREST_RESIN;10002;1;9996;2;9995;20;10004;2;10005;20;;;10003.0;0.0
-1;72400;KELP;2014;22;;;;;2016;6;2018;22;;;2015.0;437.0625
-1;72500;KELP;2014;34;;;;;2017;27;;;;;2015.5;451.625
-1;72500;RAINFOREST_RESIN;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;0.0
-1;72600;RAINFOREST_RESIN;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;0.0
-1;72600;KELP;2014;35;;;;;2015;4;2017;29;;;2014.5;446.796875
-1;72700;KELP;2014;23;;;;;2017;23;;;;;2015.5;450.96875
-1;72700;RAINFOREST_RESIN;9995;23;;;;;10005;23;;;;;10000.0;0.0
-1;72800;RAINFOREST_RESIN;9995;20;;;;;10005;20;;;;;10000.0;0.0
-1;72800;KELP;2014;20;;;;;2017;20;;;;;2015.5;449.625
-1;72900;KELP;2014;24;;;;;2017;24;;;;;2015.5;451.2734375
-1;72900;RAINFOREST_RESIN;9998;1;9996;2;9995;22;10004;2;10005;22;;;10001.0;0.0
-1;73000;RAINFOREST_RESIN;9996;1;9995;21;;;10002;7;10004;1;10005;21;9999.0;0.0
-1;73000;KELP;2014;21;;;;;2016;2;2017;22;;;2015.0;451.3515625
-1;73100;KELP;2014;31;;;;;2017;31;;;;;2015.5;459.03125
-1;73100;RAINFOREST_RESIN;9996;2;9995;29;;;10002;3;10004;2;10005;29;9999.0;0.0
-1;73200;KELP;2014;21;;;;;2017;21;;;;;2015.5;464.296875
-1;73200;RAINFOREST_RESIN;9995;21;;;;;10005;21;;;;;10000.0;0.0
-1;73300;RAINFOREST_RESIN;9996;1;9995;29;;;10004;1;10005;29;;;10000.0;0.0
-1;73300;KELP;2014;30;;;;;2017;30;;;;;2015.5;469.4296875
-1;73400;RAINFOREST_RESIN;9995;30;;;;;9998;1;10005;30;;;9996.5;0.0
-1;73400;KELP;2014;30;;;;;2016;4;2017;30;;;2015.0;465.265625
-1;73500;KELP;2014;25;;;;;2017;25;;;;;2015.5;462.0234375
-1;73500;RAINFOREST_RESIN;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;0.0
-1;73600;KELP;2014;25;;;;;2017;25;;;;;2015.5;461.0625
-1;73600;RAINFOREST_RESIN;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;0.0
-1;73700;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;0.0
-1;73700;KELP;2014;24;;;;;2017;24;;;;;2015.5;447.015625
-1;73800;RAINFOREST_RESIN;9995;24;;;;;10005;24;;;;;10000.0;0.0
-1;73800;KELP;2014;24;;;;;2016;5;2018;24;;;2015.0;432.140625
-1;73900;KELP;2015;27;;;;;2018;30;;;;;2016.5;404.078125
-1;73900;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;74000;KELP;2015;26;;;;;2017;3;2018;26;;;2016.0;420.734375
-1;74000;RAINFOREST_RESIN;10002;1;9998;10;9996;2;10004;2;10005;24;;;10003.0;0.0
-1;74100;RAINFOREST_RESIN;10000;6;9996;2;9995;30;10004;2;10005;30;;;10002.0;0.0
-1;74100;KELP;2016;6;2015;32;;;2018;32;;;;;2017.0;420.375
-1;74200;RAINFOREST_RESIN;9996;2;9995;20;;;10002;6;10004;2;10005;20;9999.0;0.0
-1;74200;KELP;2015;22;;;;;2018;22;;;;;2016.5;417.3828125
-1;74300;KELP;2015;5;2014;32;;;2018;32;;;;;2016.5;437.84375
-1;74300;RAINFOREST_RESIN;9996;2;9995;30;;;10002;6;10004;2;10005;30;9999.0;0.0
-1;74400;KELP;2015;30;;;;;2018;30;;;;;2016.5;417.6875
-1;74400;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;74500;RAINFOREST_RESIN;10000;3;9995;29;;;10005;29;;;;;10002.5;0.0
-1;74500;KELP;2016;3;2014;29;;;2018;29;;;;;2017.0;426.5234375
-1;74600;RAINFOREST_RESIN;10002;1;9998;7;9995;29;10005;29;;;;;10003.5;0.0
-1;74600;KELP;2014;29;;;;;2018;29;;;;;2016.0;428.921875
-1;74700;KELP;2014;32;;;;;2018;32;;;;;2016.0;434.6796875
-1;74700;RAINFOREST_RESIN;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;0.0
-1;74800;KELP;2014;26;;;;;2018;26;;;;;2016.0;431.9375
-1;74800;RAINFOREST_RESIN;9998;9;9996;1;9995;25;10004;1;10005;25;;;10001.0;0.0
-1;74900;RAINFOREST_RESIN;10002;1;9996;1;9995;30;10004;1;10005;30;;;10003.0;0.0
-1;74900;KELP;2015;31;;;;;2018;31;;;;;2016.5;424.5703125
-1;75000;RAINFOREST_RESIN;9995;27;;;;;9998;1;10005;27;;;9996.5;0.0
-1;75000;KELP;2016;1;2014;27;;;2017;27;;;;;2016.5;450.3125
-1;75100;KELP;2014;30;;;;;2017;30;;;;;2015.5;445.3515625
-1;75100;RAINFOREST_RESIN;9995;30;;;;;10005;30;;;;;10000.0;0.0
-1;75200;KELP;2016;3;2014;26;;;2017;2;2018;24;;;2016.5;441.515625
-1;75200;RAINFOREST_RESIN;9998;2;9996;2;9995;24;10004;2;10005;24;;;10001.0;0.0
-1;75300;RAINFOREST_RESIN;9996;1;9995;28;;;10004;1;10005;28;;;10000.0;0.0
-1;75300;KELP;2014;29;;;;;2017;29;;;;;2015.5;447.2734375
-1;75400;RAINFOREST_RESIN;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;0.0
-1;75400;KELP;2014;31;;;;;2017;31;;;;;2015.5;454.09375
-1;75500;KELP;2014;34;;;;;2017;30;;;;;2015.5;453.2109375
-1;75500;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;75600;KELP;2014;28;;;;;2017;28;;;;;2015.5;446.953125
-1;75600;RAINFOREST_RESIN;10002;1;9996;2;9995;26;10004;2;10005;26;;;10003.0;0.0
-1;75700;RAINFOREST_RESIN;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;0.0
-1;75700;KELP;2014;27;;;;;2016;3;2017;27;;;2015.0;451.5859375
-1;75800;RAINFOREST_RESIN;9998;5;9996;1;9995;29;10004;1;10005;29;;;10001.0;0.0
-1;75800;KELP;2014;30;;;;;2017;30;;;;;2015.5;446.6484375
-1;75900;KELP;2014;21;;;;;2018;21;;;;;2016.0;441.171875
-1;75900;RAINFOREST_RESIN;9995;21;;;;;10002;8;10005;21;;;9998.5;0.0
-1;76000;KELP;2015;32;;;;;2018;32;;;;;2016.5;426.65625
-1;76000;RAINFOREST_RESIN;9998;2;9996;2;9995;30;10004;2;10005;30;;;10001.0;0.0
-1;76100;RAINFOREST_RESIN;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;0.0
-1;76100;KELP;2015;21;;;;;2018;21;;;;;2016.5;433.59375
-1;76200;RAINFOREST_RESIN;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;0.0
-1;76200;KELP;2014;22;;;;;2018;22;;;;;2016.0;440.953125
-1;76300;KELP;2015;6;2014;27;;;2018;27;;;;;2016.5;458.5390625
-1;76300;RAINFOREST_RESIN;9995;27;;;;;10005;27;;;;;10000.0;0.0
-1;76400;KELP;2014;28;;;;;2018;28;;;;;2016.0;458.5859375
-1;76400;RAINFOREST_RESIN;9998;4;9995;28;;;10005;28;;;;;10001.5;0.0
-1;76500;RAINFOREST_RESIN;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;0.0
-1;76500;KELP;2014;7;2013;27;;;2017;28;;;;;2015.5;477.421875
-1;76600;RAINFOREST_RESIN;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;0.0
-1;76600;KELP;2014;30;;;;;2017;30;;;;;2015.5;471.48046875
-1;76700;KELP;2014;26;;;;;2016;4;2017;26;;;2015.0;470.46875
-1;76700;RAINFOREST_RESIN;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;0.0
-1;76800;KELP;2014;25;;;;;2017;25;;;;;2015.5;474.609375
-1;76800;RAINFOREST_RESIN;9995;25;;;;;10005;25;;;;;10000.0;0.0
